frame	time	Function 2	units
7751	1601-01-02 05:43:19.484614	4.568643e+03	cnts
7752	1601-01-02 05:43:19.552500	4.568724e+03	cnts
7753	1601-01-02 05:43:19.586443	4.568530e+03	cnts
7754	1601-01-02 05:43:19.552500	4.568724e+03	cnts
7755	1601-01-02 05:43:19.756158	4.568951e+03	cnts
7756	1601-01-02 05:43:19.824044	4.569047e+03	cnts
7757	1601-01-02 05:43:19.857987	4.569200e+03	cnts
7758	1601-01-02 05:43:19.925873	4.569165e+03	cnts
7759	1601-01-02 05:43:19.993759	4.568859e+03	cnts
7760	1601-01-02 05:43:20.095588	4.569834e+03	cnts
7761	1601-01-02 05:43:20.163474	4.569966e+03	cnts
7762	1601-01-02 05:43:20.197417	4.570074e+03	cnts
7763	1601-01-02 05:43:20.265303	4.569836e+03	cnts
7764	1601-01-02 05:43:20.333189	4.569536e+03	cnts
7765	1601-01-02 05:43:20.401075	4.569247e+03	cnts
7766	1601-01-02 05:43:20.435018	4.569345e+03	cnts
7767	1601-01-02 05:43:20.502904	4.569990e+03	cnts
7768	1601-01-02 05:43:20.560346	4.569579e+03	cnts
7769	1601-01-02 05:43:20.604733	4.569480e+03	cnts
7770	1601-01-02 05:43:20.672619	4.569754e+03	cnts
7771	1601-01-02 05:43:20.740505	4.569462e+03	cnts
7772	1601-01-02 05:43:20.808391	4.569865e+03	cnts
7773	1601-01-02 05:43:20.876277	4.570149e+03	cnts
7774	1601-01-02 05:43:20.910220	4.569981e+03	cnts
7775	1601-01-02 05:43:20.978106	4.570240e+03	cnts
7776	1601-01-02 05:43:21.045992	4.569837e+03	cnts
7777	1601-01-02 05:43:21.113878	4.570275e+03	cnts
7778	1601-01-02 05:43:21.181764	4.570446e+03	cnts
7779	1601-01-02 05:43:21.249650	4.570842e+03	cnts
7780	1601-01-02 05:43:21.283593	4.570685e+03	cnts
7781	1601-01-02 05:43:21.351479	4.570909e+03	cnts
7782	1601-01-02 05:43:21.419365	4.570917e+03	cnts
7783	1601-01-02 05:43:21.487251	4.570824e+03	cnts
7784	1601-01-02 05:43:21.555137	4.571233e+03	cnts
7785	1601-01-02 05:43:21.623023	4.571454e+03	cnts
7786	1601-01-02 05:43:21.690909	4.571328e+03	cnts
7787	1601-01-02 05:43:21.724852	4.571023e+03	cnts
7788	1601-01-02 05:43:21.792738	4.571388e+03	cnts
7789	1601-01-02 05:43:21.860624	4.571342e+03	cnts
7790	1601-01-02 05:43:21.928510	4.571432e+03	cnts
7791	1601-01-02 05:43:21.996396	4.571574e+03	cnts
7792	1601-01-02 05:43:22.064282	4.571436e+03	cnts
7793	1601-01-02 05:43:22.132168	4.571011e+03	cnts
7794	1601-01-02 05:43:22.166111	4.570908e+03	cnts
7795	1601-01-02 05:43:22.233997	4.571027e+03	cnts
7796	1601-01-02 05:43:22.301883	4.571811e+03	cnts
7797	1601-01-02 05:43:22.369769	4.571791e+03	cnts
7798	1601-01-02 05:43:22.437655	4.571493e+03	cnts
7799	1601-01-02 05:43:22.505541	4.571491e+03	cnts
7800	1601-01-02 05:43:22.539484	4.571679e+03	cnts
7801	1601-01-02 05:43:22.607370	4.571798e+03	cnts
7802	1601-01-02 05:43:22.675256	4.572154e+03	cnts
7803	1601-01-02 05:43:22.743142	4.572033e+03	cnts
7804	1601-01-02 05:43:22.811028	4.571750e+03	cnts
7805	1601-01-02 05:43:22.878914	4.571599e+03	cnts
7806	1601-01-02 05:43:22.912857	4.571752e+03	cnts
7807	1601-01-02 05:43:23.014686	4.572510e+03	cnts
7808	1601-01-02 05:43:23.048629	4.572419e+03	cnts
7809	1601-01-02 05:43:23.116515	4.572348e+03	cnts
7810	1601-01-02 05:43:23.176568	4.572301e+03	cnts
7811	1601-01-02 05:43:23.252287	4.571738e+03	cnts
7812	1601-01-02 05:43:23.286230	4.571900e+03	cnts
7813	1601-01-02 05:43:23.354116	4.571739e+03	cnts
7814	1601-01-02 05:43:23.422002	4.571203e+03	cnts
7815	1601-01-02 05:43:23.489888	4.570581e+03	cnts
7816	1601-01-02 05:43:23.557774	4.570092e+03	cnts
7817	1601-01-02 05:43:23.591717	4.570021e+03	cnts
7818	1601-01-02 05:43:23.693546	4.570310e+03	cnts
7819	1601-01-02 05:43:23.727489	4.570880e+03	cnts
7820	1601-01-02 05:43:23.761432	4.571229e+03	cnts
7821	1601-01-02 05:43:23.863261	4.571342e+03	cnts
7822	1601-01-02 05:43:23.931147	4.571077e+03	cnts
7823	1601-01-02 05:43:23.999033	4.571103e+03	cnts
7824	1601-01-02 05:43:24.001644	4.571414e+03	cnts
7825	1601-01-02 05:43:24.100862	4.571459e+03	cnts
7826	1601-01-02 05:43:24.168748	4.571276e+03	cnts
7827	1601-01-02 05:43:24.236634	4.571203e+03	cnts
7828	1601-01-02 05:43:24.239245	4.571253e+03	cnts
7829	1601-01-02 05:43:24.372406	4.571064e+03	cnts
7830	1601-01-02 05:43:24.440292	4.571611e+03	cnts
7831	1601-01-02 05:43:24.474235	4.571413e+03	cnts
7832	1601-01-02 05:43:24.542121	4.571555e+03	cnts
7833	1601-01-02 05:43:24.610007	4.571139e+03	cnts
7834	1601-01-02 05:43:24.677893	4.570861e+03	cnts
7835	1601-01-02 05:43:24.745779	4.570665e+03	cnts
7836	1601-01-02 05:43:24.813665	4.570973e+03	cnts
7837	1601-01-02 05:43:24.847608	4.570861e+03	cnts
7838	1601-01-02 05:43:24.915494	4.570599e+03	cnts
7839	1601-01-02 05:43:24.983380	4.570307e+03	cnts
7840	1601-01-02 05:43:25.051266	4.570146e+03	cnts
7841	1601-01-02 05:43:25.119152	4.570316e+03	cnts
7842	1601-01-02 05:43:25.187038	4.570832e+03	cnts
7843	1601-01-02 05:43:25.220981	4.570612e+03	cnts
7844	1601-01-02 05:43:25.288867	4.570560e+03	cnts
7845	1601-01-02 05:43:25.187038	4.570832e+03	cnts
7846	1601-01-02 05:43:25.390696	4.570429e+03	cnts
7847	1601-01-02 05:43:25.492525	4.570454e+03	cnts
7848	1601-01-02 05:43:25.560411	4.570494e+03	cnts
7849	1601-01-02 05:43:25.628297	4.570728e+03	cnts
7850	1601-01-02 05:43:25.662240	4.570652e+03	cnts
7851	1601-01-02 05:43:25.730126	4.570262e+03	cnts
7852	1601-01-02 05:43:25.798012	4.570231e+03	cnts
7853	1601-01-02 05:43:25.865898	4.570775e+03	cnts
7854	1601-01-02 05:43:25.933784	4.570879e+03	cnts
7855	1601-01-02 05:43:26.001670	4.570896e+03	cnts
7856	1601-01-02 05:43:26.035613	4.570749e+03	cnts
7857	1601-01-02 05:43:26.103499	4.570239e+03	cnts
7858	1601-01-02 05:43:26.171385	4.570402e+03	cnts
7859	1601-01-02 05:43:26.239271	4.570629e+03	cnts
7860	1601-01-02 05:43:26.307157	4.571009e+03	cnts
7861	1601-01-02 05:43:26.375043	4.570700e+03	cnts
7862	1601-01-02 05:43:26.442929	4.570397e+03	cnts
7863	1601-01-02 05:43:26.476872	4.570486e+03	cnts
7864	1601-01-02 05:43:26.544758	4.570664e+03	cnts
7865	1601-01-02 05:43:26.612644	4.571047e+03	cnts
7866	1601-01-02 05:43:26.680530	4.571047e+03	cnts
7867	1601-01-02 05:43:26.748416	4.571181e+03	cnts
7868	1601-01-02 05:43:26.816302	4.570535e+03	cnts
7869	1601-01-02 05:43:26.850245	4.570602e+03	cnts
7870	1601-01-02 05:43:26.918131	4.570829e+03	cnts
7871	1601-01-02 05:43:26.986017	4.570931e+03	cnts
7872	1601-01-02 05:43:27.053903	4.571285e+03	cnts
7873	1601-01-02 05:43:27.121789	4.571241e+03	cnts
7874	1601-01-02 05:43:27.189675	4.571191e+03	cnts
7875	1601-01-02 05:43:27.223618	4.571417e+03	cnts
7876	1601-01-02 05:43:27.291504	4.571720e+03	cnts
7877	1601-01-02 05:43:27.359390	4.572132e+03	cnts
7878	1601-01-02 05:43:27.393333	4.571896e+03	cnts
7879	1601-01-02 05:43:27.359390	4.572132e+03	cnts
7880	1601-01-02 05:43:27.563048	4.571885e+03	cnts
7881	1601-01-02 05:43:27.630934	4.571999e+03	cnts
7882	1601-01-02 05:43:27.664877	4.572169e+03	cnts
7883	1601-01-02 05:43:27.732763	4.572112e+03	cnts
7884	1601-01-02 05:43:27.834592	4.572488e+03	cnts
7885	1601-01-02 05:43:27.868535	4.572321e+03	cnts
7886	1601-01-02 05:43:27.936421	4.572110e+03	cnts
7887	1601-01-02 05:43:28.038250	4.571959e+03	cnts
7888	1601-01-02 05:43:28.072193	4.572013e+03	cnts
7889	1601-01-02 05:43:28.140079	4.571707e+03	cnts
7890	1601-01-02 05:43:28.207965	4.571463e+03	cnts
7891	1601-01-02 05:43:28.241908	4.571217e+03	cnts
7892	1601-01-02 05:43:28.309794	4.571178e+03	cnts
7893	1601-01-02 05:43:28.343737	4.571097e+03	cnts
7894	1601-01-02 05:43:28.445566	4.571641e+03	cnts
7895	1601-01-02 05:43:28.479509	4.571677e+03	cnts
7896	1601-01-02 05:43:28.547395	4.571924e+03	cnts
7897	1601-01-02 05:43:28.615281	4.572035e+03	cnts
7898	1601-01-02 05:43:28.683167	4.571960e+03	cnts
7899	1601-01-02 05:43:28.751053	4.571603e+03	cnts
7900	1601-01-02 05:43:28.753664	4.571876e+03	cnts
7901	1601-01-02 05:43:28.852882	4.572470e+03	cnts
7902	1601-01-02 05:43:28.920768	4.572502e+03	cnts
7903	1601-01-02 05:43:28.988654	4.571848e+03	cnts
7904	1601-01-02 05:43:29.056540	4.571856e+03	cnts
7905	1601-01-02 05:43:29.124426	4.571836e+03	cnts
7906	1601-01-02 05:43:29.192312	4.572365e+03	cnts
7907	1601-01-02 05:43:29.226255	4.571981e+03	cnts
7908	1601-01-02 05:43:29.294141	4.571781e+03	cnts
7909	1601-01-02 05:43:29.362027	4.571559e+03	cnts
7910	1601-01-02 05:43:29.429913	4.571336e+03	cnts
7911	1601-01-02 05:43:29.497799	4.571174e+03	cnts
7912	1601-01-02 05:43:29.565685	4.571767e+03	cnts
7913	1601-01-02 05:43:29.599628	4.571814e+03	cnts
7914	1601-01-02 05:43:29.667514	4.571801e+03	cnts
7915	1601-01-02 05:43:29.735400	4.571584e+03	cnts
7916	1601-01-02 05:43:29.803286	4.571649e+03	cnts
7917	1601-01-02 05:43:29.871172	4.571807e+03	cnts
7918	1601-01-02 05:43:29.939058	4.572046e+03	cnts
7919	1601-01-02 05:43:30.006944	4.571874e+03	cnts
7920	1601-01-02 05:43:30.074830	4.571723e+03	cnts
7921	1601-01-02 05:43:30.108773	4.571563e+03	cnts
7922	1601-01-02 05:43:30.142716	4.571565e+03	cnts
7923	1601-01-02 05:43:30.244545	4.571652e+03	cnts
7924	1601-01-02 05:43:30.312431	4.571816e+03	cnts
7925	1601-01-02 05:43:30.380317	4.571850e+03	cnts
7926	1601-01-02 05:43:30.414260	4.571459e+03	cnts
7927	1601-01-02 05:43:30.482146	4.571293e+03	cnts
7928	1601-01-02 05:43:30.550032	4.571091e+03	cnts
7929	1601-01-02 05:43:30.617918	4.571322e+03	cnts
7930	1601-01-02 05:43:30.685804	4.571528e+03	cnts
7931	1601-01-02 05:43:30.753690	4.571297e+03	cnts
7932	1601-01-02 05:43:30.787633	4.571003e+03	cnts
7933	1601-01-02 05:43:30.889462	4.571039e+03	cnts
7934	1601-01-02 05:43:30.923405	4.570824e+03	cnts
7935	1601-01-02 05:43:30.991291	4.571031e+03	cnts
7936	1601-01-02 05:43:31.059177	4.571072e+03	cnts
7937	1601-01-02 05:43:31.127063	4.571297e+03	cnts
7938	1601-01-02 05:43:31.194949	4.570892e+03	cnts
7939	1601-01-02 05:43:31.228892	4.570850e+03	cnts
7940	1601-01-02 05:43:31.296778	4.570617e+03	cnts
7941	1601-01-02 05:43:31.364664	4.571079e+03	cnts
7942	1601-01-02 05:43:31.432550	4.571307e+03	cnts
7943	1601-01-02 05:43:31.500436	4.571605e+03	cnts
7944	1601-01-02 05:43:31.568322	4.570897e+03	cnts
7945	1601-01-02 05:43:31.602265	4.570628e+03	cnts
7946	1601-01-02 05:43:31.670151	4.570407e+03	cnts
7947	1601-01-02 05:43:31.738037	4.570794e+03	cnts
7948	1601-01-02 05:43:31.805923	4.570924e+03	cnts
7949	1601-01-02 05:43:31.839866	4.571027e+03	cnts
7950	1601-01-02 05:43:31.907752	4.570791e+03	cnts
7951	1601-01-02 05:43:31.975638	4.570418e+03	cnts
7952	1601-01-02 05:43:32.043524	4.570587e+03	cnts
7953	1601-01-02 05:43:32.111410	4.570605e+03	cnts
7954	1601-01-02 05:43:32.179296	4.570892e+03	cnts
7955	1601-01-02 05:43:32.247182	4.570957e+03	cnts
7956	1601-01-02 05:43:32.315068	4.570593e+03	cnts
7957	1601-01-02 05:43:32.349011	4.570483e+03	cnts
7958	1601-01-02 05:43:32.416897	4.570461e+03	cnts
7959	1601-01-02 05:43:32.484783	4.570804e+03	cnts
7960	1601-01-02 05:43:32.552669	4.570848e+03	cnts
7961	1601-01-02 05:43:32.620555	4.570735e+03	cnts
7962	1601-01-02 05:43:32.688441	4.570414e+03	cnts
7963	1601-01-02 05:43:32.756327	4.570411e+03	cnts
7964	1601-01-02 05:43:32.790270	4.570784e+03	cnts
7965	1601-01-02 05:43:32.892099	4.571198e+03	cnts
7966	1601-01-02 05:43:32.894710	4.571327e+03	cnts
7967	1601-01-02 05:43:32.993928	4.571383e+03	cnts
7968	1601-01-02 05:43:33.061814	4.571119e+03	cnts
7969	1601-01-02 05:43:33.129700	4.571352e+03	cnts
7970	1601-01-02 05:43:33.163643	4.571163e+03	cnts
7971	1601-01-02 05:43:33.231529	4.571810e+03	cnts
7972	1601-01-02 05:43:33.299415	4.571827e+03	cnts
7973	1601-01-02 05:43:33.367301	4.571429e+03	cnts
7974	1601-01-02 05:43:33.435187	4.570936e+03	cnts
7975	1601-01-02 05:43:33.469130	4.571204e+03	cnts
7976	1601-01-02 05:43:33.537016	4.571295e+03	cnts
7977	1601-01-02 05:43:33.604902	4.571610e+03	cnts
7978	1601-01-02 05:43:33.672788	4.571703e+03	cnts
7979	1601-01-02 05:43:33.706731	4.571298e+03	cnts
7980	1601-01-02 05:43:33.808560	4.571021e+03	cnts
7981	1601-01-02 05:43:33.876446	4.571168e+03	cnts
7982	1601-01-02 05:43:33.944332	4.571321e+03	cnts
7983	1601-01-02 05:43:33.978275	4.571182e+03	cnts
7984	1601-01-02 05:43:34.046161	4.571169e+03	cnts
7985	1601-01-02 05:43:34.114047	4.571240e+03	cnts
7986	1601-01-02 05:43:34.181933	4.570474e+03	cnts
7987	1601-01-02 05:43:34.249819	4.570678e+03	cnts
7988	1601-01-02 05:43:34.317705	4.571391e+03	cnts
7989	1601-01-02 05:43:34.351648	4.571280e+03	cnts
7990	1601-01-02 05:43:34.419534	4.571537e+03	cnts
7991	1601-01-02 05:43:34.487420	4.571208e+03	cnts
7992	1601-01-02 05:43:34.555306	4.571043e+03	cnts
7993	1601-01-02 05:43:34.623192	4.571307e+03	cnts
7994	1601-01-02 05:43:34.691078	4.571773e+03	cnts
7995	1601-01-02 05:43:34.758964	4.571828e+03	cnts
7996	1601-01-02 05:43:34.826850	4.571533e+03	cnts
7997	1601-01-02 05:43:34.860793	4.571108e+03	cnts
7998	1601-01-02 05:43:34.928679	4.571132e+03	cnts
7999	1601-01-02 05:43:34.996565	4.571142e+03	cnts
8000	1601-01-02 05:43:35.064451	4.571690e+03	cnts
8001	1601-01-02 05:43:35.132337	4.571414e+03	cnts
8002	1601-01-02 05:43:35.166280	4.571815e+03	cnts
8003	1601-01-02 05:43:35.234166	4.571412e+03	cnts
8004	1601-01-02 05:43:35.302052	4.571295e+03	cnts
8005	1601-01-02 05:43:35.369938	4.571613e+03	cnts
8006	1601-01-02 05:43:35.437824	4.571587e+03	cnts
8007	1601-01-02 05:43:35.505710	4.571577e+03	cnts
8008	1601-01-02 05:43:35.539653	4.571408e+03	cnts
8009	1601-01-02 05:43:35.607539	4.571269e+03	cnts
8010	1601-01-02 05:43:35.675425	4.571495e+03	cnts
8011	1601-01-02 05:43:35.743311	4.571545e+03	cnts
8012	1601-01-02 05:43:35.811197	4.571778e+03	cnts
8013	1601-01-02 05:43:35.879083	4.571783e+03	cnts
8014	1601-01-02 05:43:35.881694	4.571432e+03	cnts
8015	1601-01-02 05:43:35.884305	4.571816e+03	cnts
8016	1601-01-02 05:43:35.886916	4.571361e+03	cnts
8017	1601-01-02 05:43:37.033145	4.570665e+03	cnts
8018	1601-01-02 05:43:37.067088	4.570751e+03	cnts
8019	1601-01-02 05:43:37.134974	4.570497e+03	cnts
8020	1601-01-02 05:43:37.202860	4.570892e+03	cnts
8021	1601-01-02 05:43:37.270746	4.570854e+03	cnts
8022	1601-01-02 05:43:37.304689	4.570675e+03	cnts
8023	1601-01-02 05:43:37.406518	4.570584e+03	cnts
8024	1601-01-02 05:43:37.474404	4.570344e+03	cnts
8025	1601-01-02 05:43:37.508347	4.570665e+03	cnts
8026	1601-01-02 05:43:37.576233	4.570756e+03	cnts
8027	1601-01-02 05:43:37.644119	4.571349e+03	cnts
8028	1601-01-02 05:43:37.712005	4.571125e+03	cnts
8029	1601-01-02 05:43:37.779891	4.570890e+03	cnts
8030	1601-01-02 05:43:37.813834	4.570773e+03	cnts
8031	1601-01-02 05:43:37.881720	4.571110e+03	cnts
8032	1601-01-02 05:43:37.983549	4.571249e+03	cnts
8033	1601-01-02 05:43:38.017492	4.571464e+03	cnts
8034	1601-01-02 05:43:38.085378	4.571365e+03	cnts
8035	1601-01-02 05:43:38.153264	4.571660e+03	cnts
8036	1601-01-02 05:43:38.221150	4.571281e+03	cnts
8037	1601-01-02 05:43:38.289036	4.571487e+03	cnts
8038	1601-01-02 05:43:38.322979	4.571583e+03	cnts
8039	1601-01-02 05:43:38.390865	4.571723e+03	cnts
8040	1601-01-02 05:43:38.458751	4.571282e+03	cnts
8041	1601-01-02 05:43:38.526637	4.571020e+03	cnts
8042	1601-01-02 05:43:38.594523	4.570951e+03	cnts
8043	1601-01-02 05:43:38.662409	4.570995e+03	cnts
8044	1601-01-02 05:43:38.696352	4.571360e+03	cnts
8045	1601-01-02 05:43:38.764238	4.571515e+03	cnts
8046	1601-01-02 05:43:38.832124	4.571146e+03	cnts
8047	1601-01-02 05:43:38.900010	4.570592e+03	cnts
8048	1601-01-02 05:43:38.967896	4.570911e+03	cnts
8049	1601-01-02 05:43:39.035782	4.571365e+03	cnts
8050	1601-01-02 05:43:39.103668	4.571451e+03	cnts
8051	1601-01-02 05:43:39.137611	4.571416e+03	cnts
8052	1601-01-02 05:43:39.205497	4.571108e+03	cnts
8053	1601-01-02 05:43:39.273383	4.571346e+03	cnts
8054	1601-01-02 05:43:39.341269	4.571410e+03	cnts
8055	1601-01-02 05:43:39.409155	4.571954e+03	cnts
8056	1601-01-02 05:43:39.477041	4.572194e+03	cnts
8057	1601-01-02 05:43:39.510984	4.571951e+03	cnts
8058	1601-01-02 05:43:39.578870	4.571965e+03	cnts
8059	1601-01-02 05:43:39.646756	4.571941e+03	cnts
8060	1601-01-02 05:43:39.714642	4.572093e+03	cnts
8061	1601-01-02 05:43:39.782528	4.572612e+03	cnts
8062	1601-01-02 05:43:39.850414	4.573039e+03	cnts
8063	1601-01-02 05:43:39.884357	4.572459e+03	cnts
8064	1601-01-02 05:43:39.952243	4.572342e+03	cnts
8065	1601-01-02 05:43:40.020129	4.572289e+03	cnts
8066	1601-01-02 05:43:40.088015	4.572585e+03	cnts
8067	1601-01-02 05:43:40.155901	4.572836e+03	cnts
8068	1601-01-02 05:43:40.223787	4.572913e+03	cnts
8069	1601-01-02 05:43:40.257730	4.572687e+03	cnts
8070	1601-01-02 05:43:40.325616	4.572540e+03	cnts
8071	1601-01-02 05:43:40.393502	4.572298e+03	cnts
8072	1601-01-02 05:43:40.461388	4.572279e+03	cnts
8073	1601-01-02 05:43:40.529274	4.572517e+03	cnts
8074	1601-01-02 05:43:40.597160	4.572285e+03	cnts
8075	1601-01-02 05:43:40.665046	4.571967e+03	cnts
8076	1601-01-02 05:43:40.698989	4.571399e+03	cnts
8077	1601-01-02 05:43:40.766875	4.571841e+03	cnts
8078	1601-01-02 05:43:40.834761	4.571970e+03	cnts
8079	1601-01-02 05:43:40.902647	4.571786e+03	cnts
8080	1601-01-02 05:43:40.970533	4.572113e+03	cnts
8081	1601-01-02 05:43:41.004476	4.572008e+03	cnts
8082	1601-01-02 05:43:41.072362	4.571572e+03	cnts
8083	1601-01-02 05:43:41.140248	4.571631e+03	cnts
8084	1601-01-02 05:43:41.208134	4.572051e+03	cnts
8085	1601-01-02 05:43:41.276020	4.572294e+03	cnts
8086	1601-01-02 05:43:41.343906	4.571944e+03	cnts
8087	1601-01-02 05:43:41.411792	4.572045e+03	cnts
8088	1601-01-02 05:43:41.479678	4.571977e+03	cnts
8089	1601-01-02 05:43:41.513621	4.571786e+03	cnts
8090	1601-01-02 05:43:41.581507	4.572377e+03	cnts
8091	1601-01-02 05:43:41.649393	4.572509e+03	cnts
8092	1601-01-02 05:43:41.717279	4.572354e+03	cnts
8093	1601-01-02 05:43:41.785165	4.571648e+03	cnts
8094	1601-01-02 05:43:41.853051	4.571756e+03	cnts
8095	1601-01-02 05:43:41.886994	4.572056e+03	cnts
8096	1601-01-02 05:43:41.954880	4.572119e+03	cnts
8097	1601-01-02 05:43:42.022766	4.572313e+03	cnts
8098	1601-01-02 05:43:42.090652	4.572092e+03	cnts
8099	1601-01-02 05:43:42.158538	4.571591e+03	cnts
8100	1601-01-02 05:43:42.226424	4.571589e+03	cnts
8101	1601-01-02 05:43:42.294310	4.572044e+03	cnts
8102	1601-01-02 05:43:42.354363	4.572195e+03	cnts
8103	1601-01-02 05:43:42.396139	4.572132e+03	cnts
8104	1601-01-02 05:43:42.464025	4.571981e+03	cnts
8105	1601-01-02 05:43:42.531911	4.571840e+03	cnts
8106	1601-01-02 05:43:42.599797	4.571562e+03	cnts
8107	1601-01-02 05:43:42.633740	4.572056e+03	cnts
8108	1601-01-02 05:43:42.701626	4.571782e+03	cnts
8109	1601-01-02 05:43:42.769512	4.571447e+03	cnts
8110	1601-01-02 05:43:42.837398	4.571224e+03	cnts
8111	1601-01-02 05:43:42.905284	4.570689e+03	cnts
8112	1601-01-02 05:43:42.973170	4.570614e+03	cnts
8113	1601-01-02 05:43:43.041056	4.570378e+03	cnts
8114	1601-01-02 05:43:43.074999	4.570682e+03	cnts
8115	1601-01-02 05:43:43.142885	4.570580e+03	cnts
8116	1601-01-02 05:43:43.210771	4.570444e+03	cnts
8117	1601-01-02 05:43:43.278657	4.570160e+03	cnts
8118	1601-01-02 05:43:43.346543	4.570322e+03	cnts
8119	1601-01-02 05:43:43.380486	4.570427e+03	cnts
8120	1601-01-02 05:43:43.448372	4.570231e+03	cnts
8121	1601-01-02 05:43:43.516258	4.570360e+03	cnts
8122	1601-01-02 05:43:43.584144	4.570176e+03	cnts
8123	1601-01-02 05:43:43.652030	4.569997e+03	cnts
8124	1601-01-02 05:43:43.685973	4.570143e+03	cnts
8125	1601-01-02 05:43:43.787802	4.570230e+03	cnts
8126	1601-01-02 05:43:43.821745	4.570293e+03	cnts
8127	1601-01-02 05:43:43.889631	4.570744e+03	cnts
8128	1601-01-02 05:43:43.957517	4.570271e+03	cnts
8129	1601-01-02 05:43:44.025403	4.570438e+03	cnts
8130	1601-01-02 05:43:44.093289	4.570485e+03	cnts
8131	1601-01-02 05:43:44.161175	4.570994e+03	cnts
8132	1601-01-02 05:43:44.229061	4.570856e+03	cnts
8133	1601-01-02 05:43:44.263004	4.571141e+03	cnts
8134	1601-01-02 05:43:44.330890	4.570465e+03	cnts
8135	1601-01-02 05:43:44.398776	4.570287e+03	cnts
8136	1601-01-02 05:43:44.466662	4.570380e+03	cnts
8137	1601-01-02 05:43:44.534548	4.570564e+03	cnts
8138	1601-01-02 05:43:44.602434	4.570738e+03	cnts
8139	1601-01-02 05:43:44.636377	4.570178e+03	cnts
8140	1601-01-02 05:43:44.704263	4.569550e+03	cnts
8141	1601-01-02 05:43:44.772149	4.569593e+03	cnts
8142	1601-01-02 05:43:44.840035	4.569886e+03	cnts
8143	1601-01-02 05:43:44.907921	4.570049e+03	cnts
8144	1601-01-02 05:43:44.941864	4.570545e+03	cnts
8145	1601-01-02 05:43:45.043693	4.570372e+03	cnts
8146	1601-01-02 05:43:45.077636	4.570303e+03	cnts
8147	1601-01-02 05:43:45.145522	4.570328e+03	cnts
8148	1601-01-02 05:43:45.213408	4.570538e+03	cnts
8149	1601-01-02 05:43:45.281294	4.570872e+03	cnts
8150	1601-01-02 05:43:45.349180	4.570736e+03	cnts
8151	1601-01-02 05:43:45.383123	4.570872e+03	cnts
8152	1601-01-02 05:43:45.451009	4.570346e+03	cnts
8153	1601-01-02 05:43:45.518895	4.570457e+03	cnts
8154	1601-01-02 05:43:45.586781	4.570606e+03	cnts
8155	1601-01-02 05:43:45.654667	4.570768e+03	cnts
8156	1601-01-02 05:43:45.722553	4.570710e+03	cnts
8157	1601-01-02 05:43:45.790439	4.570697e+03	cnts
8158	1601-01-02 05:43:45.793050	4.570690e+03	cnts
8159	1601-01-02 05:43:45.892268	4.570573e+03	cnts
8160	1601-01-02 05:43:45.960154	4.570686e+03	cnts
8161	1601-01-02 05:43:46.028040	4.570717e+03	cnts
8162	1601-01-02 05:43:46.095926	4.570976e+03	cnts
8163	1601-01-02 05:43:46.163812	4.570766e+03	cnts
8164	1601-01-02 05:43:46.197755	4.570473e+03	cnts
8165	1601-01-02 05:43:46.265641	4.570502e+03	cnts
8166	1601-01-02 05:43:46.333527	4.570761e+03	cnts
8167	1601-01-02 05:43:46.401413	4.570939e+03	cnts
8168	1601-01-02 05:43:46.469299	4.570660e+03	cnts
8169	1601-01-02 05:43:46.537185	4.570265e+03	cnts
8170	1601-01-02 05:43:46.605071	4.570334e+03	cnts
8171	1601-01-02 05:43:46.639014	4.570505e+03	cnts
